Year,ED_NAME,AGE_GROUP,PARTICIPATION,REGISTERED_VOTERS,RATIO_PARTICIPATION,Total male population (000s),Total female population (000s),Total population (000s),Median age,Sex ratio,Median age at death,Total fertility,Child dependency,Elderly dependency,Total dependency
2017,Vancouver-Point Grey,55-64,4394,5976,0.74,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Point Grey,65-74,3846,4787,0.8,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Point Grey,75+,2397,3438,0.7,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Quilchena,18-24,1913,3356,0.57,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Quilchena,25-34,1956,4742,0.41,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Quilchena,35-44,2103,3973,0.53,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Quilchena,45-54,4603,7372,0.62,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Quilchena,55-64,4550,6528,0.7,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Quilchena,65-74,4158,5398,0.77,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-Quilchena,75+,3103,4509,0.69,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-West End,18-24,661,1223,0.54,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-West End,25-34,4710,9568,0.49,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-West End,35-44,3988,7824,0.51,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-West End,45-54,3727,6615,0.56,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-West End,55-64,3910,6301,0.62,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-West End,65-74,3252,4679,0.7,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vancouver-West End,75+,1850,2884,0.64,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vernon-Monashee,18-24,1300,2763,0.47,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vernon-Monashee,25-34,2298,6180,0.37,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vernon-Monashee,35-44,3093,6358,0.49,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vernon-Monashee,45-54,4333,7996,0.54,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vernon-Monashee,55-64,6667,10276,0.65,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vernon-Monashee,65-74,6218,8135,0.76,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Vernon-Monashee,75+,4656,6736,0.69,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Beacon Hill,18-24,1693,2652,0.64,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Beacon Hill,25-34,6068,10752,0.56,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Beacon Hill,35-44,4226,7223,0.59,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Beacon Hill,45-54,3952,6201,0.64,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Beacon Hill,55-64,5366,7809,0.69,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Beacon Hill,65-74,5474,7170,0.76,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Beacon Hill,75+,3603,5514,0.65,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Swan Lake,18-24,1847,3069,0.6,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Swan Lake,25-34,4508,8288,0.54,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Swan Lake,35-44,3970,6417,0.62,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Swan Lake,45-54,3997,6163,0.65,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Swan Lake,55-64,4600,6507,0.71,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Swan Lake,65-74,3504,4605,0.76,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,Victoria-Swan Lake,75+,2693,3997,0.67,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Capilano,18-24,1698,2843,0.6,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Capilano,25-34,1500,3892,0.39,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Capilano,35-44,2217,4180,0.53,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Capilano,45-54,4545,7318,0.62,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Capilano,55-64,4976,7401,0.67,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Capilano,65-74,4447,6087,0.73,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Capilano,75+,4574,6573,0.7,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Sea to Sky,18-24,1400,2545,0.55,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Sea to Sky,25-34,2881,6586,0.44,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Sea to Sky,35-44,4660,8124,0.57,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Sea to Sky,45-54,4890,7920,0.62,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Sea to Sky,55-64,4927,7162,0.69,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Sea to Sky,65-74,3683,4903,0.75,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2017,West Vancouver-Sea to Sky,75+,1916,2630,0.73,2389.5,2427.7,4817.2,42.1,98.4,80.9,1370.0,0.276,0.285,0.561
2020,Abbotsford-Mission,18-24,1829,4125,0.44,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford-Mission,25-34,2837,7539,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford-Mission,35-44,3989,8677,0.46,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford-Mission,45-54,4602,8800,0.52,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford-Mission,55-64,5521,8790,0.63,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford-Mission,65-74,4411,6160,0.72,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford-Mission,75+,2198,3409,0.64,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford South,18-24,1598,3818,0.42,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford South,25-34,2901,8094,0.36,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford South,35-44,2883,7285,0.4,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford South,45-54,3298,7197,0.46,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford South,55-64,4358,7828,0.56,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford South,65-74,3765,5802,0.65,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford South,75+,3180,5341,0.6,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford West,18-24,1347,3293,0.41,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford West,25-34,2068,6159,0.34,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford West,35-44,2634,6478,0.41,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford West,45-54,2831,6037,0.47,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford West,55-64,3644,6360,0.57,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford West,65-74,3931,5858,0.67,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Abbotsford West,75+,3226,5205,0.62,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Boundary-Similkameen,18-24,487,1265,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Boundary-Similkameen,25-34,994,3001,0.33,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Boundary-Similkameen,35-44,1527,3830,0.4,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Boundary-Similkameen,45-54,2155,4681,0.46,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Boundary-Similkameen,55-64,5111,8628,0.59,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Boundary-Similkameen,65-74,6806,9523,0.71,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Boundary-Similkameen,75+,4191,6493,0.65,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Deer Lake,18-24,1065,2358,0.45,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Deer Lake,25-34,2087,6286,0.33,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Deer Lake,35-44,2055,5792,0.35,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Deer Lake,45-54,2660,6253,0.43,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Deer Lake,55-64,3377,6912,0.49,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Deer Lake,65-74,2967,5339,0.56,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Deer Lake,75+,2158,4448,0.49,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Edmonds,18-24,1202,2636,0.46,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Edmonds,25-34,2400,6845,0.35,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Edmonds,35-44,2723,7147,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Edmonds,45-54,3158,7068,0.45,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Edmonds,55-64,3735,7534,0.5,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Edmonds,65-74,2982,5492,0.54,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Edmonds,75+,1836,3933,0.47,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Lougheed,18-24,1634,3167,0.52,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Lougheed,25-34,2508,6292,0.4,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Lougheed,35-44,3169,6574,0.48,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Lougheed,45-54,3840,7061,0.54,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Lougheed,55-64,4353,7423,0.59,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Lougheed,65-74,3455,5364,0.64,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby-Lougheed,75+,2103,3790,0.55,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby North,18-24,1479,2921,0.51,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby North,25-34,3430,8140,0.42,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby North,35-44,3494,7748,0.45,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby North,45-54,3672,7066,0.52,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby North,55-64,4254,7553,0.56,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby North,65-74,3627,5692,0.64,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Burnaby North,75+,2528,4617,0.55,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo-Chilcotin,18-24,412,1307,0.32,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo-Chilcotin,25-34,957,3276,0.29,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo-Chilcotin,35-44,1312,3477,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo-Chilcotin,45-54,1655,3796,0.44,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo-Chilcotin,55-64,3193,5599,0.57,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo-Chilcotin,65-74,3406,5004,0.68,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo-Chilcotin,75+,2016,3157,0.64,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo North,18-24,448,1298,0.35,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo North,25-34,899,2992,0.3,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo North,35-44,1284,3235,0.4,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo North,45-54,1645,3584,0.46,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo North,55-64,2705,4800,0.56,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo North,65-74,2733,4001,0.68,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cariboo North,75+,1415,2263,0.63,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack,18-24,965,2687,0.36,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack,25-34,1914,6137,0.31,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack,35-44,2183,5751,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack,45-54,2407,5728,0.42,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack,55-64,3645,6967,0.52,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack,65-74,3655,5567,0.66,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack,75+,3130,5217,0.6,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack-Kent,18-24,1215,3167,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack-Kent,25-34,2203,6513,0.34,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack-Kent,35-44,3100,6956,0.45,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack-Kent,45-54,3220,6883,0.47,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack-Kent,55-64,4783,8325,0.57,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack-Kent,65-74,5288,7449,0.71,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Chilliwack-Kent,75+,3173,4877,0.65,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Columbia River-Revelstoke,18-24,511,1303,0.39,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Columbia River-Revelstoke,25-34,1700,4209,0.4,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Columbia River-Revelstoke,35-44,2325,4992,0.47,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Columbia River-Revelstoke,45-54,1986,4001,0.5,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Columbia River-Revelstoke,55-64,3169,5200,0.61,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Columbia River-Revelstoke,65-74,3273,4532,0.72,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Columbia River-Revelstoke,75+,1784,2678,0.67,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Burke Mountain,18-24,1801,3631,0.5,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Burke Mountain,25-34,2624,6931,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Burke Mountain,35-44,3336,7852,0.42,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Burke Mountain,45-54,4419,8829,0.5,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Burke Mountain,55-64,5010,8882,0.56,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Burke Mountain,65-74,3904,6088,0.64,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Burke Mountain,75+,2038,3656,0.56,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Maillardville,18-24,1582,3132,0.51,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Maillardville,25-34,2391,6274,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Maillardville,35-44,2696,6208,0.43,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Maillardville,45-54,3733,7189,0.52,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Maillardville,55-64,4589,7777,0.59,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Maillardville,65-74,3553,5355,0.66,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Coquitlam-Maillardville,75+,2208,3607,0.61,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Courtenay-Comox,18-24,1083,2527,0.43,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Courtenay-Comox,25-34,2060,5373,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Courtenay-Comox,35-44,3153,6368,0.5,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Courtenay-Comox,45-54,3735,6783,0.55,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Courtenay-Comox,55-64,6508,9700,0.67,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Courtenay-Comox,65-74,7432,9416,0.79,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Courtenay-Comox,75+,5215,7318,0.71,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cowichan Valley,18-24,1186,2679,0.44,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cowichan Valley,25-34,2188,6011,0.36,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cowichan Valley,35-44,3329,7001,0.48,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cowichan Valley,45-54,3944,7334,0.54,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cowichan Valley,55-64,6945,10491,0.66,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cowichan Valley,65-74,7607,9801,0.78,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Cowichan Valley,75+,4491,6289,0.71,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta North,18-24,2077,3696,0.56,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta North,25-34,2096,5490,0.38,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta North,35-44,3062,6317,0.48,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta North,45-54,4279,7235,0.59,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta North,55-64,4565,7201,0.63,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta North,65-74,3662,5129,0.71,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta North,75+,1923,3243,0.59,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta South,18-24,1459,2664,0.55,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta South,25-34,1925,4069,0.47,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta South,35-44,2670,4823,0.55,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta South,45-54,3942,6106,0.65,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta South,55-64,5600,7574,0.74,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta South,65-74,5116,6417,0.8,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Delta South,75+,4202,5789,0.73,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Esquimalt-Metchosin,18-24,1193,2533,0.47,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Esquimalt-Metchosin,25-34,2948,6600,0.45,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Esquimalt-Metchosin,35-44,3863,7340,0.53,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Esquimalt-Metchosin,45-54,3805,6508,0.58,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Esquimalt-Metchosin,55-64,5541,8023,0.69,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Esquimalt-Metchosin,65-74,5186,6701,0.77,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Esquimalt-Metchosin,75+,2988,4154,0.72,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Fraser-Nicola,18-24,422,1161,0.36,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
2020,Fraser-Nicola,25-34,891,3044,0.29,2464.6,2515.6,4980.1,42.5,98.0,81.2,1410.0,0.275,0.314,0.589
